cardinality	pcs	prime	forte	gilman	binary	decimal	balanced	myhill	palindromic	chiral	deep	has_max_evenness	has_max_area	brightness	variation	stability	cohemitonia	imperfections	contradictions	ambiguities	differences	coherence_quotient	sameness_quotient	generator	area	perimeter	centroid	centroid_distance	centroid_angle_degrees	inverse	complement	fourier_components	structure	vector	proportional_saturation_vector	rot_axes	ref_axes	ridges	propriety
8	(0, 1, 2, 3, 5, 6, 8, 9)	(0, 1, 2, 3, 5, 6, 8, 9)	8-18A	I.G.D	001101101111	879	False	False	False	True	False	False	False	34	2.0	-1.1071428571428572	2	3	12	59	138	0.7330827067669172	0.29591836734693877	None	2.616025403784439	6.002404013398302	(0.125+7.847327871527069e-17j)	0.125	90.00000000000004	(0, 3, 4, 6, 7, 9, 10, 11)	(0, 1, 4, 7)	(8.0, 1.0, 1.732051, 2.0, 2.645751, 1.0, 0.0)	(1, 1, 1, 2, 1, 2, 1, 3)	(5, 4, 6, 5, 5, 3)	(0.3333333333333333, 0.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5)	()	()	()	Improper
6	(0, 4, 5, 6, 8, 9)	(0, 1, 2, 4, 5, 8)	6-15A	G.F.B	001101110001	881	False	False	False	True	False	False	False	32	3.3333333333333335	-0.19999999999999996	1	4	21	18	64	0.4	0.1466666666666666	None	2.116025403784439	5.699178640557097	(-0.08333333333333326+0.3110042339640732j)	0.32197527542968946	195.0	(0, 3, 4, 6, 7, 8)	(0, 1, 2, 4, 5, 8)	(6.0, 1.931852, 1.0, 2.828427, 1.732051, 0.517638, 2.0)	(4, 1, 1, 2, 1, 3)	(3, 2, 3, 4, 2, 1)	(0.6, 0.3333333333333333, 0.6, 0.6, 0.4, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 4, 5, 6, 8, 9)	(0, 1, 2, 4, 5, 8, 9)	7-21A	H.I.A	001101110011	883	False	False	False	True	False	False	False	33	2.0	-0.5714285714285714	1	3	7	33	90	0.7142857142857143	0.2857142857142857	None	2.4330127018922196	5.898979485566356	(6.344131569286608e-17+0.14285714285714288j)	0.14285714285714288	179.99999999999997	(0, 3, 4, 6, 7, 8, 11)	(0, 1, 4, 5, 8)	(7.0, 1.0, 1.0, 3.605551, 1.0, 1.0, 1.0)	(1, 3, 1, 1, 2, 1, 3)	(4, 2, 4, 6, 4, 1)	(0.5, 0.0, 0.5, 1.0, 0.5, 0.0)	()	()	()	Improper
7	(0, 2, 4, 5, 6, 8, 9)	(0, 1, 3, 4, 5, 7, 9)	7-26A	H.H.C	001101110101	885	False	False	False	True	False	False	False	34	2.2857142857142856	-0.6190476190476191	1	4	13	34	98	0.6642857142857144	0.2222222222222222	None	2.549038105676658	5.967127832988219	(0.05228934339777697+0.19514648625491987j)	0.20203050891044222	165.0	(0, 3, 4, 6, 7, 8, 10)	(0, 2, 4, 5, 8)	(7.0, 1.414214, 0.0, 2.236068, 2.0, 1.414214, 3.0)	(2, 2, 1, 1, 2, 1, 3)	(3, 4, 4, 5, 3, 2)	(0.25, 0.5, 0.5, 0.6666666666666666, 0.25, 0.5)	()	()	()	Improper
8	(0, 1, 2, 4, 5, 6, 8, 9)	(0, 1, 2, 4, 5, 6, 8, 9)	8-19A	I.H.C	001101110111	887	False	False	False	True	False	False	False	35	1.75	-0.8928571428571428	2	3	10	53	129	0.7631578947368421	0.34183673469387754	None	2.616025403784439	6.002404013398302	(0.10825317547305485+0.06250000000000003j)	0.12500000000000003	120.0	(0, 3, 4, 6, 7, 8, 10, 11)	(0, 1, 4, 8)	(8.0, 1.0, 1.0, 3.162278, 1.0, 1.0, 2.0)	(1, 1, 2, 1, 1, 2, 1, 3)	(5, 4, 5, 7, 5, 2)	(0.3333333333333333, 0.0, 0.25, 1.0, 0.3333333333333333, 0.0)	()	()	()	Improper
7	(0, 3, 4, 5, 6, 8, 9)	(0, 1, 2, 3, 5, 6, 9)	7-16A	H.F.B	001101111001	889	False	False	False	True	False	False	False	35	2.857142857142857	-0.8095238095238095	2	4	32	38	102	0.5	0.19047619047619047	None	2.4330127018922196	5.898979485566356	(0.0714285714285715+0.26657505768349127j)	0.27597880751116244	165.0	(0, 3, 4, 6, 7, 8, 9)	(0, 1, 3, 4, 7)	(7.0, 1.931852, 1.0, 2.236068, 2.645751, 0.517638, 1.0)	(3, 1, 1, 1, 2, 1, 3)	(4, 3, 5, 4, 3, 2)	(0.5, 0.25, 0.75, 0.3333333333333333, 0.25, 0.5)	()	()	()	Improper
8	(0, 1, 3, 4, 5, 6, 8, 9)	(0, 1, 3, 4, 5, 6, 8, 9)	8-17	I.G.C	001101111011	891	False	False	False	False	False	False	False	36	2.0	-0.9285714285714286	2	3	24	54	132	0.7067669172932332	0.326530612244898	None	2.6160254037844384	6.002404013398302	(0.12500000000000006+0.12500000000000003j)	0.17677669529663695	135.0	(0, 3, 4, 6, 7, 8, 9, 11)	(0, 3, 4, 7)	(8.0, 1.414214, 0.0, 2.828427, 2.0, 1.414214, 0.0)	(1, 2, 1, 1, 1, 2, 1, 3)	(5, 4, 6, 6, 5, 2)	(0.3333333333333333, 0.0, 0.5, 0.6666666666666666, 0.3333333333333333, 0.0)	()	(4.5,)	(9,)	Improper
8	(0, 2, 3, 4, 5, 6, 8, 9)	(0, 1, 3, 4, 5, 6, 7, 9)	8-12A	I.E.B	001101111101	893	False	False	False	True	False	False	False	37	2.5	-1.25	3	4	46	63	142	0.5902255639097744	0.2755102040816326	None	2.616025403784439	6.002404013398302	(0.17075317547305485+0.17075317547305488j)	0.24148145657226713	135.0	(0, 3, 4, 6, 7, 8, 9, 10)	(0, 2, 3, 6)	(8.0, 1.931852, 1.0, 1.414214, 2.645751, 0.517638, 2.0)	(2, 1, 1, 1, 1, 2, 1, 3)	(5, 5, 6, 5, 4, 3)	(0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.5)	()	()	()	Improper
9	(0, 1, 2, 3, 4, 5, 6, 8, 9)	(0, 1, 2, 3, 4, 5, 6, 8, 9)	9-3A	J.C.A	001101111111	895	False	False	False	True	False	False	False	38	2.2222222222222223	-1.9722222222222223	5	3	64	107	194	0.6298701298701299	0.32638888888888884	None	2.683012701892219	6.037680193808385	(0.20733615597604876+0.05555555555555558j)	0.214650183619793	105.0	(0, 3, 4, 6, 7, 8, 9, 10, 11)	(0, 1, 4)	(9.0, 1.931852, 1.0, 2.236068, 1.732051, 0.517638, 1.0)	(1, 1, 1, 1, 1, 1, 2, 1, 3)	(7, 6, 7, 7, 6, 3)	(0.5, 0.0, 0.5, 0.3333333333333333, 0.0, 0.0)	()	()	()	Improper
4	(0, 7, 8, 9)	(0, 1, 2, 5)	4-4A	E.C.B	001110000001	897	False	False	False	True	False	False	False	24	5.0	1.0	1	3	7	0	16	0.0	0.11111111111111116	None	0.7500000000000002	4.381341395361315	(-0.5915063509461096+0.09150635094610986j)	0.5985425427428319	261.2060231130031	(0, 3, 4, 5)	(0, 1, 2, 3, 4, 5, 7, 8)	(4.0, 2.39417, 1.732051, 2.0, 1.0, 1.505971, 0.0)	(7, 1, 1, 3)	(2, 1, 1, 1, 1, 0)	(0.6666666666666666, 0.3333333333333333, 0.25, 0.3333333333333333, 0.3333333333333333, 0.0)	()	()	()	Improper
5	(0, 1, 7, 8, 9)	(0, 1, 2, 5, 6)	5-6A	F.E.B	001110000011	899	False	False	False	True	False	False	False	25	4.0	0.9	1	3	16	1	30	0.31999999999999995	0.25	None	1.25	4.96712783298822	(-0.37320508075688763-0.09999999999999988j)	0.3863703305156272	285.0	(0, 3, 4, 5, 11)	(0, 1, 2, 3, 4, 7, 8)	(5.0, 1.931852, 2.645751, 2.236068, 1.0, 0.517638, 1.0)	(1, 6, 1, 1, 3)	(3, 1, 1, 2, 2, 1)	(0.75, 0.25, 0.25, 0.3333333333333333, 0.5, 0.5)	()	()	()	Improper
5	(0, 2, 7, 8, 9)	(0, 1, 2, 5, 7)	5-14A	F.F.C	001110000101	901	False	False	False	True	False	False	False	26	3.6	0.09999999999999998	1	2	9	9	38	0.28	0.050000000000000044	None	1.6830127018922194	5.381341395361315	(-0.29999999999999993-0.026794919243112107j)	0.3011942358300452	275.10390936101703	(0, 3, 4, 5, 10)	(0, 1, 2, 3, 5, 7, 8)	(5.0, 1.505971, 2.645751, 1.0, 1.0, 2.39417, 1.0)	(2, 5, 1, 1, 3)	(2, 2, 1, 1, 3, 1)	(0.5, 0.5, 0.25, 0.0, 0.75, 0.5)	()	()	()	Improper
6	(0, 1, 2, 7, 8, 9)	(0, 1, 2, 5, 6, 7)	6-z6	G.G.B	001110000111	903	False	False	False	False	False	False	False	27	3.0	0.33333333333333337	2	2	24	10	51	0.4769230769230769	0.31999999999999995	None	1.7500000000000002	5.416617575771397	(-0.1666666666666666-0.16666666666666655j)	0.2357022603955157	315.0	(0, 3, 4, 5, 10, 11)	(0, 1, 2, 3, 7, 8)	(6.0, 1.414214, 3.464102, 1.414214, 0.0, 1.414214, 0.0)	(1, 1, 5, 1, 1, 3)	(4, 2, 1, 2, 4, 2)	(0.8, 0.3333333333333333, 0.2, 0.2, 0.8, 0.6666666666666666)	()	(4.5,)	(9,)	Improper
5	(0, 3, 7, 8, 9)	(0, 1, 2, 5, 8)	5-z38A	F.G.F	001110001001	905	False	False	False	True	False	False	False	27	3.2	0.5	1	3	9	5	36	0.43999999999999995	0.09999999999999998	None	1.9330127018922194	5.5957541127251496	(-0.27320508075688765+0.07320508075688789j)	0.28284271247461895	254.99999999999997	(0, 3, 4, 5, 9)	(0, 1, 2, 4, 5, 7, 8)	(5.0, 1.414214, 2.0, 2.236068, 2.0, 1.414214, 1.0)	(3, 4, 1, 1, 3)	(2, 1, 2, 2, 2, 1)	(0.5, 0.25, 0.5, 0.3333333333333333, 0.5, 0.5)	()	()	()	Improper
6	(0, 1, 3, 7, 8, 9)	(0, 1, 2, 5, 6, 8)	6-z43A	G.H.B	001110001011	907	False	False	False	True	False	False	False	28	2.6666666666666665	-0.1333333333333333	1	3	10	17	64	0.5846153846153845	0.1466666666666666	None	2.1160254037844393	5.699178640557096	(-0.14433756729740635-0.08333333333333323j)	0.16666666666666655	300.0	(0, 3, 4, 5, 9, 11)	(0, 1, 2, 4, 7, 8)	(6.0, 1.0, 2.645751, 2.0, 1.732051, 1.0, 2.0)	(1, 2, 4, 1, 1, 3)	(3, 2, 2, 3, 3, 2)	(0.6, 0.3333333333333333, 0.4, 0.4, 0.6, 0.6666666666666666)	()	()	()	Improper
6	(0, 2, 3, 7, 8, 9)	(0, 1, 2, 5, 7, 8)	6-18A	G.I.C	001110001101	909	False	False	False	True	False	False	False	29	2.3333333333333335	0.19999999999999996	1	2	6	12	57	0.7230769230769231	0.24	None	2.1160254037844393	5.699178640557096	(-0.08333333333333326-0.02232909936926009j)	0.08627301503417348	284.9999999999999	(0, 3, 4, 5, 9, 10)	(0, 1, 2, 5, 7, 8)	(6.0, 0.517638, 3.0, 1.414214, 1.732051, 1.931852, 0.0)	(2, 1, 4, 1, 1, 3)	(3, 2, 2, 2, 4, 2)	(0.6, 0.3333333333333333, 0.4, 0.2, 0.8, 0.6666666666666666)	()	()	()	Improper
7	(0, 1, 2, 3, 7, 8, 9)	(0, 1, 2, 3, 6, 7, 8)	7-7A	H.G.E	001110001111	911	False	False	False	True	False	False	False	30	2.5714285714285716	-0.2857142857142858	3	2	22	27	84	0.65	0.33333333333333337	None	2.1830127018922196	5.734454820967179	(3.172065784643304e-17-0.14285714285714277j)	0.14285714285714277	1.4210854715202004e-14	(0, 3, 4, 5, 9, 10, 11)	(0, 1, 2, 6, 7)	(7.0, 1.0, 3.605551, 1.0, 1.0, 1.0, 1.0)	(1, 1, 1, 4, 1, 1, 3)	(5, 3, 2, 3, 5, 3)	(0.75, 0.25, 0.0, 0.0, 0.75, 1.0)	()	()	()	Improper
5	(0, 4, 7, 8, 9)	(0, 3, 4, 5, 8)	5-z37	F.G.G	001110010001	913	False	False	False	False	False	False	False	28	3.2	0.6	1	3	10	4	32	0.43999999999999995	0.19999999999999996	None	1.9330127018922194	5.5957541127251496	(-0.29999999999999993+0.17320508075688784j)	0.34641016151377546	239.99999999999997	(0, 3, 4, 5, 8)	(0, 1, 3, 4, 5, 7, 8)	(5.0, 1.732051, 1.0, 3.0, 1.0, 1.732051, 1.0)	(4, 3, 1, 1, 3)	(2, 1, 2, 3, 2, 0)	(0.5, 0.25, 0.5, 0.6666666666666666, 0.5, 0.0)	()	(2.0,)	(4,)	Improper
6	(0, 1, 4, 7, 8, 9)	(0, 1, 2, 5, 6, 9)	6-z44A	G.I.E	001110010011	915	False	False	False	True	False	False	False	29	2.3333333333333335	0.9333333333333333	1	3	12	1	45	0.8	0.4	None	2.25	5.795554957734409	(-0.1666666666666666+6.762360413285571e-17j)	0.1666666666666666	270.0	(0, 3, 4, 5, 8, 11)	(0, 1, 3, 4, 7, 8)	(6.0, 1.0, 1.732051, 3.162278, 1.732051, 1.0, 0.0)	(1, 3, 3, 1, 1, 3)	(3, 1, 3, 4, 3, 1)	(0.6, 0.16666666666666666, 0.6, 0.6, 0.6, 0.3333333333333333)	()	()	()	Improper
6	(0, 2, 4, 7, 8, 9)	(0, 1, 2, 5, 7, 9)	6-z48	G.J.E	001110010101	917	False	False	False	False	False	False	False	30	2.0	0.19999999999999996	1	2	4	12	58	0.7538461538461538	0.22666666666666668	None	2.3660254037844384	5.863703305156273	(-0.1056624327025935+0.0610042339640732j)	0.12200846792814621	239.99999999999994	(0, 3, 4, 5, 8, 10)	(0, 1, 3, 5, 7, 8)	(6.0, 0.732051, 2.0, 2.0, 0.0, 2.732051, 2.0)	(2, 2, 3, 1, 1, 3)	(2, 3, 2, 3, 4, 1)	(0.4, 0.5, 0.4, 0.4, 0.8, 0.3333333333333333)	()	(2.0,)	(4,)	Improper
7	(0, 1, 2, 4, 7, 8, 9)	(0, 1, 2, 5, 6, 7, 9)	7-20A	H.I.C	001110010111	919	False	False	False	True	False	False	False	31	2.0	-0.23809523809523814	2	2	10	26	90	0.7428571428571429	0.2857142857142857	None	2.4330127018922196	5.898979485566356	(-0.019139228030794424-0.07142857142857137j)	0.07394829860072015	345.0	(0, 3, 4, 5, 8, 10, 11)	(0, 1, 5, 6, 8)	(7.0, 0.517638, 2.645751, 2.236068, 1.0, 1.931852, 1.0)	(1, 1, 2, 3, 1, 1, 3)	(4, 3, 3, 4, 5, 2)	(0.5, 0.25, 0.25, 0.3333333333333333, 0.75, 0.5)	()	()	()	Improper
6	(0, 3, 4, 7, 8, 9)	(0, 1, 2, 5, 6, 9)	6-z44A	G.I.E	001110011001	921	False	False	False	True	False	False	False	31	2.3333333333333335	0.9333333333333333	1	3	12	1	45	0.8	0.4	None	2.25	5.795554957734409	(-0.08333333333333322+0.14433756729740654j)	0.1666666666666667	209.99999999999994	(0, 3, 4, 5, 8, 9)	(0, 1, 3, 4, 7, 8)	(6.0, 1.0, 1.732051, 3.162278, 1.732051, 1.0, 0.0)	(3, 1, 3, 1, 1, 3)	(3, 1, 3, 4, 3, 1)	(0.6, 0.16666666666666666, 0.6, 0.6, 0.6, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 3, 4, 7, 8, 9)	(0, 1, 2, 5, 6, 8, 9)	7-22	H.J.A	001110011011	923	True	False	False	False	False	False	False	32	1.7142857142857142	-0.04761904761904767	1	3	4	22	84	0.8142857142857143	0.33333333333333337	None	2.4330127018922196	5.898979485566356	(9.516197353929913e-17+5.796308925673346e-17j)	1.1142495646881948e-16	0.0	(0, 3, 4, 5, 8, 9, 11)	(0, 1, 4, 7, 8)	(7.0, 0.0, 2.0, 3.0, 2.0, 0.0, 1.0)	(1, 2, 1, 3, 1, 1, 3)	(4, 2, 4, 5, 4, 2)	(0.5, 0.0, 0.5, 0.6666666666666666, 0.5, 0.5)	()	(2.0,)	(4,)	Improper
7	(0, 2, 3, 4, 7, 8, 9)	(0, 1, 2, 5, 6, 7, 9)	7-20A	H.I.C	001110011101	925	False	False	False	True	False	False	False	33	2.0	-0.23809523809523814	2	2	10	26	90	0.7428571428571429	0.2857142857142857	None	2.4330127018922196	5.898979485566356	(0.052289343397777036+0.05228934339777703j)	0.07394829860072033	135.0	(0, 3, 4, 5, 8, 9, 10)	(0, 1, 5, 6, 8)	(7.0, 0.517638, 2.645751, 2.236068, 1.0, 1.931852, 1.0)	(2, 1, 1, 3, 1, 1, 3)	(4, 3, 3, 4, 5, 2)	(0.5, 0.25, 0.25, 0.3333333333333333, 0.75, 0.5)	()	()	()	Improper
8	(0, 1, 2, 3, 4, 7, 8, 9)	(0, 1, 2, 3, 4, 7, 8, 9)	8-8	I.G.B	001110011111	927	False	False	False	False	False	False	False	34	2.0	0.4285714285714286	4	2	44	16	93	0.7744360902255639	0.5255102040816326	None	2.5	5.934255665976439	(0.10825317547305491-0.06249999999999995j)	0.12500000000000003	60.000000000000036	(0, 3, 4, 5, 8, 9, 10, 11)	(0, 1, 5, 6)	(8.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0)	(1, 1, 1, 1, 3, 1, 1, 3)	(6, 4, 4, 5, 6, 3)	(0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5)	()	(2.0,)	(4,)	Improper
5	(0, 5, 7, 8, 9)	(0, 2, 3, 4, 7)	5-11A	F.E.D	001110100001	929	False	False	False	True	False	False	False	29	4.0	0.19999999999999996	1	3	14	8	38	0.12	0.050000000000000044	None	1.6830127018922194	5.381341395361315	(-0.37320508075688763+0.24641016151377565j)	0.4472135954999579	236.56505117707795	(0, 3, 4, 5, 7)	(0, 1, 3, 4, 5, 6, 8)	(5.0, 2.236068, 1.0, 2.236068, 1.0, 2.236068, 1.0)	(5, 2, 1, 1, 3)	(2, 2, 2, 2, 2, 0)	(0.5, 0.5, 0.5, 0.3333333333333333, 0.5, 0.0)	()	()	()	Improper
6	(0, 1, 5, 7, 8, 9)	(0, 1, 4, 5, 6, 8)	6-16A	G.G.E	001110100011	931	False	False	False	True	False	False	False	30	3.0	-0.2666666666666666	1	3	14	19	65	0.49230769230769234	0.1333333333333333	None	2.1160254037844384	5.699178640557097	(-0.22767090063073972+0.061004233964073236j)	0.23570226039551584	254.99999999999997	(0, 3, 4, 5, 7, 11)	(0, 1, 4, 5, 6, 8)	(6.0, 1.414214, 2.0, 2.828427, 0.0, 1.414214, 2.0)	(1, 4, 2, 1, 1, 3)	(3, 2, 2, 4, 3, 1)	(0.6, 0.3333333333333333, 0.4, 0.6, 0.6, 0.3333333333333333)	()	()	()	Improper
6	(0, 2, 5, 7, 8, 9)	(0, 1, 2, 4, 7, 9)	6-z47A	G.I.F	001110100101	933	False	False	False	True	False	False	False	31	2.3333333333333335	-0.06666666666666665	1	2	10	16	62	0.6	0.17333333333333334	None	2.3660254037844384	5.863703305156273	(-0.1666666666666666+0.12200846792814636j)	0.20655227915457935	233.79397688699683	(0, 3, 4, 5, 7, 10)	(0, 1, 3, 5, 6, 8)	(6.0, 1.239314, 1.732051, 1.414214, 1.732051, 2.909313, 0.0)	(2, 3, 2, 1, 1, 3)	(2, 3, 3, 2, 4, 1)	(0.4, 0.5, 0.6, 0.2, 0.8, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 2, 5, 7, 8, 9)	(0, 1, 2, 5, 6, 7, 9)	7-20A	H.I.C	001110100111	935	False	False	False	True	False	False	False	32	2.0	-0.23809523809523814	2	2	10	26	90	0.7428571428571429	0.2857142857142857	None	2.4330127018922196	5.898979485566356	(-0.07142857142857137-0.019139228030794365j)	0.07394829860072014	284.99999999999994	(0, 3, 4, 5, 7, 10, 11)	(0, 1, 5, 6, 8)	(7.0, 0.517638, 2.645751, 2.236068, 1.0, 1.931852, 1.0)	(1, 1, 3, 2, 1, 1, 3)	(4, 3, 3, 4, 5, 2)	(0.5, 0.25, 0.25, 0.3333333333333333, 0.75, 0.5)	()	()	()	Improper
6	(0, 3, 5, 7, 8, 9)	(0, 1, 2, 4, 6, 9)	6-z46A	G.H.E	001110101001	937	False	False	False	True	False	False	False	32	2.6666666666666665	-0.1333333333333333	1	3	12	17	65	0.5538461538461539	0.1333333333333333	None	2.3660254037844393	5.863703305156273	(-0.14433756729740635+0.20534180126147972j)	0.25099519652503777	215.1039093610171	(0, 3, 4, 5, 7, 9)	(0, 1, 3, 4, 6, 8)	(6.0, 1.505971, 1.0, 2.0, 1.732051, 2.39417, 2.0)	(3, 2, 2, 1, 1, 3)	(2, 3, 3, 3, 3, 1)	(0.4, 0.5, 0.6, 0.4, 0.6, 0.3333333333333333)	()	()	()	Improper
7	(0, 1, 3, 5, 7, 8, 9)	(0, 1, 2, 4, 6, 8, 9)	7-30A	H.J.B	001110101011	939	False	False	False	True	False	False	False	33	1.7142857142857142	-0.04761904761904767	1	3	2	22	86	0.8285714285714285	0.31746031746031744	None	2.549038105676658	5.967127832988219	(-0.052289343397776876+0.05228934339777706j)	0.07394829860072025	224.9999999999999	(0, 3, 4, 5, 7, 9, 11)	(0, 1, 4, 6, 8)	(7.0, 0.517638, 1.732051, 2.236068, 1.0, 1.931852, 3.0)	(1, 2, 2, 2, 1, 1, 3)	(3, 4, 3, 5, 4, 2)	(0.25, 0.5, 0.25, 0.6666666666666666, 0.5, 0.5)	()	()	()	Improper
7	(0, 2, 3, 5, 7, 8, 9)	(0, 1, 2, 4, 6, 7, 9)	7-29A	H.I.D	001110101101	941	False	False	False	True	False	False	False	34	2.0	-0.33333333333333326	1	2	4	28	92	0.7714285714285715	0.2698412698412699	None	2.549038105676658	5.967127832988219	(3.172065784643304e-17+0.10457868679555403j)	0.10457868679555403	180.0	(0, 3, 4, 5, 7, 9, 10)	(0, 1, 3, 6, 8)	(7.0, 0.732051, 2.0, 1.0, 2.0, 2.732051, 1.0)	(2, 1, 2, 2, 1, 1, 3)	(3, 4, 4, 3, 5, 2)	(0.25, 0.5, 0.5, 0.0, 0.75, 0.5)	()	()	()	Improper
8	(0, 1, 2, 3, 5, 7, 8, 9)	(0, 1, 2, 3, 5, 7, 8, 9)	8-16A	I.H.B	001110101111	943	False	False	False	True	False	False	False	35	1.75	-0.5714285714285714	3	2	12	44	123	0.7894736842105263	0.37244897959183676	None	2.616025403784439	6.002404013398302	(0.0625-0.016746824526945068j)	0.06470476127563016	75.00000000000009	(0, 3, 4, 5, 7, 9, 10, 11)	(0, 1, 5, 7)	(8.0, 0.517638, 2.645751, 1.414214, 1.0, 1.931852, 2.0)	(1, 1, 1, 2, 2, 1, 1, 3)	(5, 5, 4, 5, 6, 3)	(0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.5)	()	()	()	Improper
6	(0, 4, 5, 7, 8, 9)	(0, 1, 3, 4, 5, 8)	6-14A	G.F.C	001110110001	945	False	False	False	True	False	False	False	33	3.3333333333333335	-0.46666666666666656	1	3	19	22	65	0.36923076923076925	0.1333333333333333	None	2.1160254037844393	5.699178640557097	(-0.1666666666666666+0.288675134594813j)	0.33333333333333337	210.0	(0, 3, 4, 5, 7, 8)	(0, 1, 3, 4, 5, 8)	(6.0, 2.0, 0.0, 3.162278, 0.0, 2.0, 0.0)	(4, 1, 2, 1, 1, 3)	(3, 2, 3, 4, 3, 0)	(0.6, 0.3333333333333333, 0.6, 0.6, 0.6, 0.0)	()	()	()	Improper
7	(0, 1, 4, 5, 7, 8, 9)	(0, 1, 2, 4, 5, 8, 9)	7-21A	H.I.A	001110110011	947	False	False	False	True	False	False	False	34	2.0	-0.5714285714285714	1	3	7	33	90	0.7142857142857143	0.2857142857142857	None	2.4330127018922196	5.898979485566356	(-0.07142857142857137+0.12371791482634845j)	0.14285714285714288	209.99999999999997	(0, 3, 4, 5, 7, 8, 11)	(0, 1, 4, 5, 8)	(7.0, 1.0, 1.0, 3.605551, 1.0, 1.0, 1.0)	(1, 3, 1, 2, 1, 1, 3)	(4, 2, 4, 6, 4, 1)	(0.5, 0.0, 0.5, 1.0, 0.5, 0.0)	()	()	()	Improper
7	(0, 2, 4, 5, 7, 8, 9)	(0, 1, 2, 4, 5, 7, 9)	7-27A	H.H.D	001110110101	949	False	False	False	True	False	False	False	35	2.2857142857142856	-0.6666666666666667	1	2	9	35	98	0.6857142857142857	0.2222222222222222	None	2.549038105676658	5.967127832988219	(-0.019139228030794424+0.1760072582241254j)	0.1770448107039252	186.20602311300308	(0, 3, 4, 5, 7, 8, 10)	(0, 1, 3, 5, 8)	(7.0, 1.239314, 1.0, 2.236068, 1.0, 2.909313, 1.0)	(2, 2, 1, 2, 1, 1, 3)	(3, 4, 4, 4, 5, 1)	(0.25, 0.5, 0.5, 0.3333333333333333, 0.75, 0.0)	()	()	()	Improper
8	(0, 1, 2, 4, 5, 7, 8, 9)	(0, 1, 2, 4, 5, 7, 8, 9)	8-20	I.I.D	001110110111	951	False	False	False	False	False	False	False	36	1.5	-0.7142857142857142	2	2	4	48	126	0.8045112781954887	0.3571428571428571	None	2.616025403784439	6.002404013398302	(0.04575317547305491+0.04575317547305487j)	0.06470476127563028	134.99999999999997	(0, 3, 4, 5, 7, 8, 10, 11)	(0, 1, 5, 8)	(8.0, 0.517638, 1.732051, 2.828427, 1.0, 1.931852, 0.0)	(1, 1, 2, 1, 2, 1, 1, 3)	(5, 4, 5, 6, 6, 2)	(0.3333333333333333, 0.0, 0.25, 0.6666666666666666, 0.6666666666666666, 0.0)	()	(4.5,)	(9,)	Improper
7	(0, 3, 4, 5, 7, 8, 9)	(0, 1, 2, 4, 5, 6, 9)	7-z17	H.G.D	001110111001	953	False	False	True	False	False	False	False	36	2.5714285714285716	-0.5714285714285714	2	3	26	33	96	0.5785714285714285	0.23809523809523814	None	2.4330127018922196	5.898979485566356	(9.516197353929913e-17+0.24743582965269684j)	0.24743582965269684	180.0	(0, 3, 4, 5, 7, 8, 9)	(0, 1, 3, 4, 8)	(7.0, 1.732051, 1.0, 3.0, 1.0, 1.732051, 1.0)	(3, 1, 1, 2, 1, 1, 3)	(4, 3, 4, 5, 4, 1)	(0.5, 0.25, 0.5, 0.6666666666666666, 0.5, 0.0)	()	(0.0,)	(0,)	Improper
8	(0, 1, 3, 4, 5, 7, 8, 9)	(0, 1, 2, 4, 5, 6, 8, 9)	8-19A	I.H.C	001110111011	955	False	False	False	True	False	False	False	37	1.75	-0.8928571428571428	2	3	10	53	129	0.7631578947368421	0.34183673469387754	None	2.6160254037844384	6.002404013398302	(0.06250000000000011+0.1082531754730549j)	0.1250000000000001	149.99999999999997	(0, 3, 4, 5, 7, 8, 9, 11)	(0, 1, 4, 8)	(8.0, 1.0, 1.0, 3.162278, 1.0, 1.0, 2.0)	(1, 2, 1, 1, 2, 1, 1, 3)	(5, 4, 5, 7, 5, 2)	(0.3333333333333333, 0.0, 0.25, 1.0, 0.3333333333333333, 0.0)	()	()	()	Improper
8	(0, 2, 3, 4, 5, 7, 8, 9)	(0, 1, 2, 4, 5, 6, 7, 9)	8-14A	I.F.B	001110111101	957	False	False	False	True	False	False	False	38	2.25	-1.0	3	2	34	56	136	0.6616541353383458	0.30612244897959184	None	2.616025403784439	6.002404013398302	(0.10825317547305491+0.15400635094610973j)	0.18824639739377838	144.8960906389829	(0, 3, 4, 5, 7, 8, 9, 10)	(0, 2, 3, 7)	(8.0, 1.505971, 1.732051, 2.0, 1.0, 2.39417, 0.0)	(2, 1, 1, 1, 2, 1, 1, 3)	(5, 5, 5, 5, 6, 2)	(0.3333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.6666666666666666, 0.0)	()	()	()	Improper
